"ID","FLDNAME","TBLNAME","CRFNAME","QUESTION","TEXT","STATUS","DEPRULE","TYPE","LENGTH","DECIML","RANGEVAL","RANGESQL","RANGEPRL","UNITS","CODE","NOTES","OBJID","COLID","RANGEJSCPT","NAVJSCPT","FTYPE","TAB","DE","MC","VISIBLE","LOGVISIBLE","MTBLNAME","SUBTBLNAME","POPJSCPT","GRID","DEF","update_stamp"
"-4","RUNDATE","DTIROI","DTI ROI summary measures","-4","Date","-4","-4","-4","-4","-4","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","STATUS","DTIROI","DTI ROI summary measures","-4","Status","-4","-4","-4","-4","-4","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_CST_L","DTIROI","DTI ROI summary measures","-4","Corticospinal tract left ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_CST_R","DTIROI","DTI ROI summary measures","-4","Corticospinal tract right ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_ICP_L","DTIROI","DTI ROI summary measures","-4","Inferior cerebellar peduncle left ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_ICP_R","DTIROI","DTI ROI summary measures","-4","Inferior cerebellar peduncle right ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_ML_L","DTIROI","DTI ROI summary measures","-4","Medial lemniscus left ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_ML_R","DTIROI","DTI ROI summary measures","-4","Medial lemniscus right ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_SCP_L","DTIROI","DTI ROI summary measures","-4","Superior cerebellar peduncle left ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_SCP_R","DTIROI","DTI ROI summary measures","-4","Superior cerebellar peduncle right ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_CP_L","DTIROI","DTI ROI summary measures","-4","Cerebral peduncle left ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_CP_R","DTIROI","DTI ROI summary measures","-4","Cerebral peduncle right ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_ALIC_L","DTIROI","DTI ROI summary measures","-4","Anterior limb of internal capsule left ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_ALIC_R","DTIROI","DTI ROI summary measures","-4","Anterior limb of internal capsule right ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_PLIC_L","DTIROI","DTI ROI summary measures","-4","Posterior limb of internal capsule left ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_PLIC_R","DTIROI","DTI ROI summary measures","-4","Posterior limb of internal capsule right ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_PTR_L","DTIROI","DTI ROI summary measures","-4","Posterior thalamic radiation left ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_PTR_R","DTIROI","DTI ROI summary measures","-4","Posterior thalamic radiation right ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_ACR_L","DTIROI","DTI ROI summary measures","-4","Anterior corona radiata left ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_ACR_R","DTIROI","DTI ROI summary measures","-4","Anterior corona radiata right ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_SCR_L","DTIROI","DTI ROI summary measures","-4","Superior corona radiata left ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_SCR_R","DTIROI","DTI ROI summary measures","-4","Superior corona radiata right ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_PCR_L","DTIROI","DTI ROI summary measures","-4","Posterior corona radiata left ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_PCR_R","DTIROI","DTI ROI summary measures","-4","Posterior corona radiata right ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_CGC_L","DTIROI","DTI ROI summary measures","-4","Cingulum left ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_CGC_R","DTIROI","DTI ROI summary measures","-4","Cingulum right ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_CGH_L","DTIROI","DTI ROI summary measures","-4","Cingulum (hippocampus) left ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_CGH_R","DTIROI","DTI ROI summary measures","-4","Cingulum (hippocampus) right ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_FX_ST_L","DTIROI","DTI ROI summary measures","-4","Fornix (cres) / Stria terminalis left ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_FX_ST_R","DTIROI","DTI ROI summary measures","-4","Fornix (cres) / Stria terminalis right ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_SLF_L","DTIROI","DTI ROI summary measures","-4","Superior longitudinal fasciculus left ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_SLF_R","DTIROI","DTI ROI summary measures","-4","Superior longitudinal fasciculus right ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_SFO_L","DTIROI","DTI ROI summary measures","-4","Superior fronto-occipital fasciculus left ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_SFO_R","DTIROI","DTI ROI summary measures","-4","Superior fronto-occipital fasciculus right ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_IFO_L","DTIROI","DTI ROI summary measures","-4","Inferior fronto-occipital fasciculus left ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_IFO_R","DTIROI","DTI ROI summary measures","-4","Inferior fronto-occipital fasciculus right ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_SS_L","DTIROI","DTI ROI summary measures","-4","Sagittal stratum left ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_SS_R","DTIROI","DTI ROI summary measures","-4","Sagittal stratum right ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_EC_L","DTIROI","DTI ROI summary measures","-4","External capsule left ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_EC_R","DTIROI","DTI ROI summary measures","-4","External capsule right ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_UNC_L","DTIROI","DTI ROI summary measures","-4","Uncinate fasciculus left ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_UNC_R","DTIROI","DTI ROI summary measures","-4","Uncinate fasciculus right ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_FX_L","DTIROI","DTI ROI summary measures","-4","Fornix  left ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_FX_R","DTIROI","DTI ROI summary measures","-4","Fornix  right ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_GCC_L","DTIROI","DTI ROI summary measures","-4","Genu of corpus callosum left ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_GCC_R","DTIROI","DTI ROI summary measures","-4","Genu of corpus callosum right ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_BCC_L","DTIROI","DTI ROI summary measures","-4","Body of corpus callosum  left ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_BCC_R","DTIROI","DTI ROI summary measures","-4","Body of corpus callosum  right ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_SCC_L","DTIROI","DTI ROI summary measures","-4","Splenium of corpus callosum left ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_SCC_R","DTIROI","DTI ROI summary measures","-4","Splenium of corpus callosum right ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_RLIC_L","DTIROI","DTI ROI summary measures","-4","Retrolenticular part of internal capsule left ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_RLIC_R","DTIROI","DTI ROI summary measures","-4","Retrolenticular part of internal capsule right ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_TAP_L","DTIROI","DTI ROI summary measures","-4","Tapatum left ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_TAP_R","DTIROI","DTI ROI summary measures","-4","Tapatum right ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_SUMGCC","DTIROI","DTI ROI summary measures","-4","Bilateral genu of the corpus callosum ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_SUMBCC","DTIROI","DTI ROI summary measures","-4","Bilateral body of  the corpus callosum ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_SUMSCC","DTIROI","DTI ROI summary measures","-4","Bilateral splenium of  the corpus callosum ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_SUMCC","DTIROI","DTI ROI summary measures","-4","Bilateral full corpus callosum ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","AD_SUMFX","DTIROI","DTI ROI summary measures","-4","Bilateral fornix ","-4","-4","-4","-4","-4","-4","-4","-4","AD","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","FA_CST_L","DTIROI","DTI ROI summary measures","-4","Corticospinal tract left ","-4","-4","-4","-4","-4","-4","-4","-4","FA","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","FA_CST_R","DTIROI","DTI ROI summary measures","-4","Corticospinal tract right ","-4","-4","-4","-4","-4","-4","-4","-4","FA","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","FA_ICP_L","DTIROI","DTI ROI summary measures","-4","Inferior cerebellar peduncle left ","-4","-4","-4","-4","-4","-4","-4","-4","FA","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","FA_ICP_R","DTIROI","DTI ROI summary measures","-4","Inferior cerebellar peduncle right ","-4","-4","-4","-4","-4","-4","-4","-4","FA","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","FA_ML_L","DTIROI","DTI ROI summary measures","-4","Medial lemniscus left ","-4","-4","-4","-4","-4","-4","-4","-4","FA","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","FA_ML_R","DTIROI","DTI ROI summary measures","-4","Medial lemniscus right ","-4","-4","-4","-4","-4","-4","-4","-4","FA","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","FA_SCP_L","DTIROI","DTI ROI summary measures","-4","Superior cerebellar peduncle left ","-4","-4","-4","-4","-4","-4","-4","-4","FA","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","FA_SCP_R","DTIROI","DTI ROI summary measures","-4","Superior cerebellar peduncle right ","-4","-4","-4","-4","-4","-4","-4","-4","FA","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","FA_CP_L","DTIROI","DTI ROI summary measures","-4","Cerebral peduncle left ","-4","-4","-4","-4","-4","-4","-4","-4","FA","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","FA_CP_R","DTIROI","DTI ROI summary measures","-4","Cerebral peduncle right ","-4","-4","-4","-4","-4","-4","-4","-4","FA","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","FA_ALIC_L","DTIROI","DTI ROI summary measures","-4","Anterior limb of internal capsule left ","-4","-4","-4","-4","-4","-4","-4","-4","FA","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","FA_ALIC_R","DTIROI","DTI ROI summary measures","-4","Anterior limb of internal capsule right ","-4","-4","-4","-4","-4","-4","-4","-4","FA","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","FA_PLIC_L","DTIROI","DTI ROI summary measures","-4","Posterior limb of internal capsule left ","-4","-4","-4","-4","-4","-4","-4","-4","FA","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","FA_PLIC_R","DTIROI","DTI ROI summary measures","-4","Posterior limb of internal capsule right ","-4","-4","-4","-4","-4","-4","-4","-4","FA","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","FA_PTR_L","DTIROI","DTI ROI summary measures","-4","Posterior thalamic radiation left ","-4","-4","-4","-4","-4","-4","-4","-4","FA","","includes optic radiation","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","FA_PTR_R","DTIROI","DTI ROI summary measures","-4","Posterior thalamic radiation right ","-4","-4","-4","-4","-4","-4","-4","-4","FA","","includes optic radiation","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","FA_ACR_L","DTIROI","DTI ROI summary measures","-4","Anterior corona radiata left ","-4","-4","-4","-4","-4","-4","-4","-4","FA","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","FA_ACR_R","DTIROI","DTI ROI summary measures","-4","Anterior corona radiata right ","-4","-4","-4","-4","-4","-4","-4","-4","FA","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","FA_SCR_L","DTIROI","DTI ROI summary measures","-4","Superior corona radiata left ","-4","-4","-4","-4","-4","-4","-4","-4","FA","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","FA_SCR_R","DTIROI","DTI ROI summary measures","-4","Superior corona radiata right ","-4","-4","-4","-4","-4","-4","-4","-4","FA","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","FA_PCR_L","DTIROI","DTI ROI summary measures","-4","Posterior corona radiata left ","-4","-4","-4","-4","-4","-4","-4","-4","FA","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","FA_PCR_R","DTIROI","DTI ROI summary measures","-4","Posterior corona radiata right ","-4","-4","-4","-4","-4","-4","-4","-4","FA","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","FA_CGC_L","DTIROI","DTI ROI summary measures","-4","Cingulum left ","-4","-4","-4","-4","-4","-4","-4","-4","FA","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","FA_CGC_R","DTIROI","DTI ROI summary measures","-4","Cingulum right ","-4","-4","-4","-4","-4","-4","-4","-4","FA","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","FA_CGH_L","DTIROI","DTI ROI summary measures","-4","Cingulum (hippocampus) left ","-4","-4","-4","-4","-4","-4","-4","-4","FA","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","FA_CGH_R","DTIROI","DTI ROI summary measures","-4","Cingulum (hippocampus) right ","-4","-4","-4","-4","-4","-4","-4","-4","FA","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","FA_FX_ST_L","DTIROI","DTI ROI summary measures","-4","Fornix (cres) / Stria terminalis left ","-4","-4","-4","-4","-4","-4","-4","-4","FA","","can not be resolved with current resolution","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","FA_FX_ST_R","DTIROI","DTI ROI summary measures","-4","Fornix (cres) / Stria terminalis right ","-4","-4","-4","-4","-4","-4","-4","-4","FA","","can not be resolved with current resolution","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","FA_SLF_L","DTIROI","DTI ROI summary measures","-4","Superior longitudinal fasciculus left ","-4","-4","-4","-4","-4","-4","-4","-4","FA","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
"-4","FA_SLF_R","DTIROI","DTI ROI summary measures","-4","Superior longitudinal fasciculus right ","-4","-4","-4","-4","-4","-4","-4","-4","FA","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-10-03 13:48:30.0"
